iter    var_error    func_error    n_comm    n_grad
1.000000000000000000e+00    4.530424359066179685e-01    4.719193291409936042e-01    0.000000000000000000e+00    1.000000000000000000e+00
2.000000000000000000e+00    2.381152264489836134e-01    1.090155130544190193e-01    1.900000000000000000e+01    2.100000000000000089e+00
3.000000000000000000e+00    1.277942082845432981e-01    2.701823761054819931e-02    3.800000000000000000e+01    3.200000000000000178e+00
4.000000000000000000e+00    7.303144117005086478e-02    8.339142772038664678e-03    5.700000000000000000e+01    4.299999999999999822e+00
5.000000000000000000e+00    4.364353505180033899e-02    2.881573490877021443e-03    7.600000000000000000e+01    5.400000000000000355e+00
6.000000000000000000e+00    2.682870683331312067e-02    1.062137080286043762e-03    9.500000000000000000e+01    6.500000000000000000e+00
7.000000000000000000e+00    1.647051858104024713e-02    3.935308207646699414e-04    1.140000000000000000e+02    7.599999999999999645e+00
8.000000000000000000e+00    1.011851869668406283e-02    1.471223077783520583e-04    1.330000000000000000e+02    8.699999999999999289e+00
9.000000000000000000e+00    6.219360744977012537e-03    5.506993261077380158e-05    1.520000000000000000e+02    9.800000000000000711e+00
1.000000000000000000e+01    3.840934017489871372e-03    2.084644512674464743e-05    1.710000000000000000e+02    1.090000000000000036e+01
1.100000000000000000e+01    2.405130123416854976e-03    8.138727918014302521e-06    1.900000000000000000e+02    1.200000000000000000e+01
1.200000000000000000e+01    1.493342522306380154e-03    3.134109430337663644e-06    2.090000000000000000e+02    1.309999999999999964e+01
1.300000000000000000e+01    9.335034407981735935e-04    1.216211020636102318e-06    2.280000000000000000e+02    1.419999999999999929e+01
1.400000000000000000e+01    5.779205922046271298e-04    4.654913703599521181e-07    2.470000000000000000e+02    1.530000000000000071e+01
1.500000000000000000e+01    3.612743635114788634e-04    1.814444616550067116e-07    2.660000000000000000e+02    1.639999999999999858e+01
1.600000000000000000e+01    2.255156954437310566e-04    7.027391567579750169e-08    2.850000000000000000e+02    1.750000000000000000e+01
1.700000000000000000e+01    1.406368746346147607e-04    2.727261846721568366e-08    3.040000000000000000e+02    1.860000000000000142e+01
1.800000000000000000e+01    8.872312902199466431e-05    1.083334474481666295e-08    3.230000000000000000e+02    1.969999999999999929e+01
1.900000000000000000e+01    5.576075990113012030e-05    4.270392772103834946e-09    3.420000000000000000e+02    2.080000000000000071e+01
2.000000000000000000e+01    3.534094061182974832e-05    1.714810411594058686e-09    3.610000000000000000e+02    2.189999999999999858e+01
2.100000000000000000e+01    2.214346699273997429e-05    6.715746973972612483e-10    3.800000000000000000e+02    2.300000000000000000e+01
2.200000000000000000e+01    1.395938366262105466e-05    2.664268580589534337e-10    3.990000000000000000e+02    2.410000000000000142e+01
2.300000000000000000e+01    8.739942993328958328e-06    1.043365425585486090e-10    4.180000000000000000e+02    2.519999999999999929e+01
2.400000000000000000e+01    5.494007478916363080e-06    4.117567683150798068e-11    4.370000000000000000e+02    2.630000000000000071e+01
2.500000000000000000e+01    3.469742578563179581e-06    1.638386333501793182e-11    4.560000000000000000e+02    2.739999999999999858e+01
2.600000000000000000e+01    2.222500818535080141e-06    6.712341492840028530e-12    4.750000000000000000e+02    2.850000000000000000e+01
