iter    var_error    func_error    n_comm    n_grad
1.000000000000000000e+00    4.530424359066179685e-01    4.719193291409936042e-01    0.000000000000000000e+00    1.000000000000000000e+00
2.000000000000000000e+00    2.459357922810384220e-02    1.128162509110933577e-03    1.000000000000000000e+00    1.020000000000000000e+02
3.000000000000000000e+00    2.056938192879312344e-02    8.734374871410172146e-04    2.000000000000000000e+00    2.030000000000000000e+02
4.000000000000000000e+00    1.421674080079505381e-02    4.205790510503919677e-04    3.000000000000000000e+00    3.040000000000000000e+02
5.000000000000000000e+00    2.136143948090175188e-02    8.168551305093041132e-04    4.000000000000000000e+00    4.050000000000000000e+02
6.000000000000000000e+00    1.316360622513619225e-02    3.663508611603789964e-04    5.000000000000000000e+00    5.060000000000000000e+02
7.000000000000000000e+00    2.719464919245330806e-02    1.416863413851743433e-03    6.000000000000000000e+00    6.070000000000000000e+02
8.000000000000000000e+00    1.083084887192111052e-02    2.426526098827965481e-04    7.000000000000000000e+00    7.080000000000000000e+02
9.000000000000000000e+00    3.274994832786646409e-02    1.987861245643307399e-03    8.000000000000000000e+00    8.090000000000000000e+02
1.000000000000000000e+01    1.961869974695317626e-02    7.099470486452019594e-04    9.000000000000000000e+00    9.100000000000000000e+02
1.100000000000000000e+01    3.533492343599430041e-02    2.477584174637224943e-03    1.000000000000000000e+01    1.011000000000000000e+03
1.200000000000000000e+01    3.298878600486532947e-02    1.871427459137645381e-03    1.100000000000000000e+01    1.112000000000000000e+03
1.300000000000000000e+01    3.638914882325401667e-02    2.683981014198724008e-03    1.200000000000000000e+01    1.213000000000000000e+03
1.400000000000000000e+01    5.099965555700798625e-02    4.644810282636687576e-03    1.300000000000000000e+01    1.314000000000000000e+03
1.500000000000000000e+01    3.031520224903882718e-02    2.121424929138289537e-03    1.400000000000000000e+01    1.415000000000000000e+03
1.600000000000000000e+01    7.254882869095614917e-02    9.506275248054748411e-03    1.500000000000000000e+01    1.516000000000000000e+03
1.700000000000000000e+01    2.665295132997988481e-02    1.680946320640450391e-03    1.600000000000000000e+01    1.617000000000000000e+03
1.800000000000000000e+01    9.293315171386093421e-02    1.621161809949812210e-02    1.700000000000000000e+01    1.718000000000000000e+03
1.900000000000000000e+01    3.827811490482398160e-02    2.772021344171253510e-03    1.800000000000000000e+01    1.819000000000000000e+03
2.000000000000000000e+01    1.112572653315816867e-01    2.388071654735220151e-02    1.900000000000000000e+01    1.920000000000000000e+03
2.100000000000000000e+01    7.565126738921088001e-02    9.993939892553815874e-03    2.000000000000000000e+01    2.021000000000000000e+03
2.200000000000000000e+01    1.189521635674497535e-01    2.876039471683097468e-02    2.100000000000000000e+01    2.122000000000000000e+03
2.300000000000000000e+01    1.302431796468756509e-01    2.997296910244284449e-02    2.200000000000000000e+01    2.223000000000000000e+03
2.400000000000000000e+01    1.146223854576457202e-01    2.839439837962512772e-02    2.300000000000000000e+01    2.324000000000000000e+03
2.500000000000000000e+01    1.967595817606036801e-01    7.051875845080428362e-02    2.400000000000000000e+01    2.425000000000000000e+03
2.600000000000000000e+01    9.295858482175822779e-02    2.100375282268818894e-02    2.500000000000000000e+01    2.526000000000000000e+03
2.700000000000000000e+01    2.708934322379571991e-01    1.374053101772966246e-01    2.600000000000000000e+01    2.627000000000000000e+03
2.800000000000000000e+01    8.913902639084275714e-02    1.804347282995024185e-02    2.700000000000000000e+01    2.728000000000000000e+03
2.900000000000000000e+01    3.401719574547518166e-01    2.239752926374096176e-01    2.800000000000000000e+01    2.829000000000000000e+03
3.000000000000000000e+01    1.662492863308595026e-01    4.946690269043989285e-02    2.900000000000000000e+01    2.930000000000000000e+03
3.100000000000000000e+01    3.928142646331682086e-01    3.096362726570128787e-01    3.000000000000000000e+01    3.031000000000000000e+03
3.200000000000000000e+01    3.172106686763868089e-01    1.776890747502325452e-01    3.100000000000000000e+01    3.132000000000000000e+03
3.300000000000000000e+01    4.073272174903938003e-01    3.507023020642969779e-01    3.200000000000000000e+01    3.233000000000000000e+03
3.400000000000000000e+01    5.214592867775694751e-01    4.934321291426816969e-01    3.300000000000000000e+01    3.334000000000000000e+03
3.500000000000000000e+01    3.709743448825686407e-01    3.140895403045043666e-01    3.400000000000000000e+01    3.435000000000000000e+03
3.600000000000000000e+01    7.624810556592290789e-01    1.087684425098812246e+00    3.500000000000000000e+01    3.536000000000000000e+03
3.700000000000000000e+01    2.971367539479697895e-01    2.213981212378818564e-01    3.600000000000000000e+01    3.637000000000000000e+03
3.800000000000000000e+01    1.017026865195894247e+00    1.994053918115461954e+00    3.700000000000000000e+01    3.738000000000000000e+03
3.900000000000000000e+01    3.663193882780755861e-01    2.717947559671605728e-01    3.800000000000000000e+01    3.839000000000000000e+03
4.000000000000000000e+01    1.243228052718812870e+00    3.080097685052340495e+00    3.900000000000000000e+01    3.940000000000000000e+03
4.100000000000000000e+01    7.348379902646555717e-01    9.590634548128902370e-01    4.000000000000000000e+01    4.041000000000000000e+03
4.200000000000000000e+01    1.388141892146269818e+00    3.996010229301959260e+00    4.100000000000000000e+01    4.142000000000000000e+03
4.300000000000000000e+01    1.325290065298092124e+00    3.171002426027656806e+00    4.200000000000000000e+01    4.243000000000000000e+03
4.400000000000000000e+01    1.384769509944959509e+00    4.208329331709544263e+00    4.300000000000000000e+01    4.344000000000000000e+03
4.500000000000000000e+01    2.083420462653800431e+00    8.082073838905559526e+00    4.400000000000000000e+01    4.445000000000000000e+03
4.600000000000000000e+01    1.199707097141571088e+00    3.440238934616985045e+00    4.500000000000000000e+01    4.546000000000000000e+03
4.700000000000000000e+01    2.947239507594253460e+00    1.667189763523196433e+01    4.600000000000000000e+01    4.647000000000000000e+03
4.800000000000000000e+01    1.022884989569089242e+00    2.544554691160306970e+00    4.700000000000000000e+01    4.748000000000000000e+03
4.900000000000000000e+01    3.815664760826376067e+00    2.880978320432956963e+01    4.800000000000000000e+01    4.849000000000000000e+03
5.000000000000000000e+01    1.637706557690183695e+00    5.033758094725382826e+00    4.900000000000000000e+01    4.950000000000000000e+03
5.100000000000000000e+01    4.530237010703585199e+00    4.201919016145487973e+01    5.000000000000000000e+01    5.051000000000000000e+03
5.200000000000000000e+01    3.216471623363022836e+00    1.862696099745791045e+01    5.100000000000000000e+01    5.152000000000000000e+03
5.300000000000000000e+01    4.885978442916345088e+00    5.102905546301193596e+01    5.200000000000000000e+01    5.253000000000000000e+03
5.400000000000000000e+01    5.491726225968292852e+00    5.580543485308898966e+01    5.300000000000000000e+01    5.354000000000000000e+03
5.500000000000000000e+01    4.668718048228992501e+00    4.959980493324185602e+01    5.400000000000000000e+01    5.455000000000000000e+03
5.600000000000000000e+01    8.292247114338488601e+00    1.312288763715002631e+02    5.500000000000000000e+01    5.556000000000000000e+03
5.700000000000000000e+01    3.902371179618939312e+00    3.761697499306892922e+01    5.600000000000000000e+01    5.657000000000000000e+03
5.800000000000000000e+01    1.136359595577697590e+01    2.538723988320040235e+02    5.700000000000000000e+01    5.758000000000000000e+03
5.900000000000000000e+01    3.975943716685494067e+00    3.493016926722481941e+01    5.800000000000000000e+01    5.859000000000000000e+03
6.000000000000000000e+01    1.428744857794564105e+01    4.137961333119345113e+02    5.900000000000000000e+01    5.960000000000000000e+03
