iter    var_error    func_error    n_comm    n_grad
1.000000000000000000e+00    4.530424359066179685e-01    4.719193291409936042e-01    0.000000000000000000e+00    1.000000000000000000e+00
2.000000000000000000e+00    3.117835603989732238e-02    1.834487242254314145e-03    1.800000000000000000e+01    1.020000000000000000e+02
3.000000000000000000e+00    1.853985567503871335e-02    7.962885382798904179e-04    3.600000000000000000e+01    2.030000000000000000e+02
4.000000000000000000e+00    1.923374054899540039e-03    8.959124697579354894e-06    5.400000000000000000e+01    3.040000000000000000e+02
5.000000000000000000e+00    7.552026198703857716e-04    1.326396653554330919e-06    7.200000000000000000e+01    4.050000000000000000e+02
6.000000000000000000e+00    4.037113696135811265e-04    3.874425620695368620e-07    9.000000000000000000e+01    5.060000000000000000e+02
7.000000000000000000e+00    2.056126740863680597e-04    1.041049302817880777e-07    1.080000000000000000e+02    6.070000000000000000e+02
8.000000000000000000e+00    9.582233640088646805e-05    2.273901086546145187e-08    1.260000000000000000e+02    7.080000000000000000e+02
9.000000000000000000e+00    5.013699630827266767e-05    6.231757120363544212e-09    1.440000000000000000e+02    8.090000000000000000e+02
1.000000000000000000e+01    2.511883125970615184e-05    1.578394481925551631e-09    1.620000000000000000e+02    9.100000000000000000e+02
1.100000000000000000e+01    1.343871961114793839e-05    4.502116261893506220e-10    1.800000000000000000e+02    1.011000000000000000e+03
1.200000000000000000e+01    6.899012847334380707e-06    1.192632700529360673e-10    1.980000000000000000e+02    1.112000000000000000e+03
1.300000000000000000e+01    3.716026435897439397e-06    3.441285487554424760e-11    2.160000000000000000e+02    1.213000000000000000e+03
1.400000000000000000e+01    1.942349727104231733e-06    9.428814449940739287e-12    2.340000000000000000e+02    1.314000000000000000e+03
1.500000000000000000e+01    1.047458775390688640e-06    2.728730906203598867e-12    2.520000000000000000e+02    1.415000000000000000e+03
