iter    var_error    func_error    n_comm    n_grad
1.000000000000000000e+00    4.530424359066179685e-01    4.719193291409936042e-01    0.000000000000000000e+00    1.000000000000000000e+00
2.000000000000000000e+00    3.160032882136819959e-02    1.892646511725240305e-03    2.500000000000000000e+01    1.020000000000000000e+02
3.000000000000000000e+00    1.864765521392783634e-02    7.950844833353280794e-04    5.000000000000000000e+01    2.030000000000000000e+02
4.000000000000000000e+00    1.565404453417624468e-03    4.618245402692995183e-06    7.500000000000000000e+01    3.040000000000000000e+02
5.000000000000000000e+00    7.546923151732421635e-04    1.314073975794026453e-06    1.000000000000000000e+02    4.050000000000000000e+02
6.000000000000000000e+00    1.571147568901351760e-04    5.372992218277662103e-08    1.250000000000000000e+02    5.060000000000000000e+02
7.000000000000000000e+00    7.697697609202746607e-05    1.425134670379375737e-08    1.500000000000000000e+02    6.070000000000000000e+02
8.000000000000000000e+00    1.523912466835813870e-05    4.782511275827001583e-10    1.750000000000000000e+02    7.080000000000000000e+02
9.000000000000000000e+00    4.725344684486261482e-06    5.141953346088977691e-11    2.000000000000000000e+02    8.090000000000000000e+02
1.000000000000000000e+01    2.122458334335789966e-06    1.077228567161716316e-11    2.250000000000000000e+02    9.100000000000000000e+02
1.100000000000000000e+01    9.481790227200582717e-07    2.212782684872987995e-12    2.500000000000000000e+02    1.011000000000000000e+03
