iter    var_error    func_error    n_comm    n_grad
1.000000000000000000e+00    4.530424359066179685e-01    4.719193291409936042e-01    0.000000000000000000e+00    1.000000000000000000e+00
2.000000000000000000e+00    2.310807703789018175e-01    9.768198718799157854e-02    1.800000000000000000e+01    2.100000000000000089e+00
3.000000000000000000e+00    1.290608805616023924e-01    2.817939107434603782e-02    3.600000000000000000e+01    3.200000000000000178e+00
4.000000000000000000e+00    7.469571973117536401e-02    8.845662740479830893e-03    5.400000000000000000e+01    4.299999999999999822e+00
5.000000000000000000e+00    4.429975819455479746e-02    2.975122197731335828e-03    7.200000000000000000e+01    5.400000000000000355e+00
6.000000000000000000e+00    2.623886049557993747e-02    1.017371995431036414e-03    9.000000000000000000e+01    6.500000000000000000e+00
7.000000000000000000e+00    1.606585264347200684e-02    3.755750746924511256e-04    1.080000000000000000e+02    7.599999999999999645e+00
8.000000000000000000e+00    9.866262950303855347e-03    1.398845401596540705e-04    1.260000000000000000e+02    8.699999999999999289e+00
9.000000000000000000e+00    6.126166061445980845e-03    5.348878751716858979e-05    1.440000000000000000e+02    9.800000000000000711e+00
1.000000000000000000e+01    3.795468447219708941e-03    2.040585682625888506e-05    1.620000000000000000e+02    1.090000000000000036e+01
1.100000000000000000e+01    2.349947532886534612e-03    7.771261219371763252e-06    1.800000000000000000e+02    1.200000000000000000e+01
1.200000000000000000e+01    1.470916606042004405e-03    3.030549099784567605e-06    1.980000000000000000e+02    1.309999999999999964e+01
1.300000000000000000e+01    9.289726086907444235e-04    1.203869931881989051e-06    2.160000000000000000e+02    1.419999999999999929e+01
1.400000000000000000e+01    5.784820539045569879e-04    4.653214666048217165e-07    2.340000000000000000e+02    1.530000000000000071e+01
1.500000000000000000e+01    3.620473991396961190e-04    1.817489560197482763e-07    2.520000000000000000e+02    1.639999999999999858e+01
1.600000000000000000e+01    2.268611130402879001e-04    7.114834171253929804e-08    2.700000000000000000e+02    1.750000000000000000e+01
1.700000000000000000e+01    1.417616367451627409e-04    2.787030035301042429e-08    2.880000000000000000e+02    1.860000000000000142e+01
1.800000000000000000e+01    8.840791945536069388e-05    1.078494178119409338e-08    3.060000000000000000e+02    1.969999999999999929e+01
1.900000000000000000e+01    5.520176481045952025e-05    4.194667619982236398e-09    3.240000000000000000e+02    2.080000000000000071e+01
2.000000000000000000e+01    3.456778256844329799e-05    1.641772201915812426e-09    3.420000000000000000e+02    2.189999999999999858e+01
2.100000000000000000e+01    2.175019991562218672e-05    6.483397548727387810e-10    3.600000000000000000e+02    2.300000000000000000e+01
2.200000000000000000e+01    1.366509714998012000e-05    2.557567591084939921e-10    3.780000000000000000e+02    2.410000000000000142e+01
2.300000000000000000e+01    8.533539216750151511e-06    9.941297014752261297e-11    3.960000000000000000e+02    2.519999999999999929e+01
2.400000000000000000e+01    5.319052733401049760e-06    3.855247572349014869e-11    4.140000000000000000e+02    2.630000000000000071e+01
2.500000000000000000e+01    3.346795439779157183e-06    1.523495919637460822e-11    4.320000000000000000e+02    2.739999999999999858e+01
2.600000000000000000e+01    2.114047312757868857e-06    6.078271216517960358e-12    4.500000000000000000e+02    2.850000000000000000e+01
