iter    var_error    func_error    n_comm    n_grad
1.000000000000000000e+00    4.530424359066179685e-01    4.719193291409936042e-01    0.000000000000000000e+00    1.000000000000000000e+00
2.000000000000000000e+00    2.386744282444710208e-01    1.044550708648884635e-01    2.500000000000000000e+01    2.100000000000000089e+00
3.000000000000000000e+00    1.301826249782617739e-01    2.815513521985096163e-02    5.000000000000000000e+01    3.200000000000000178e+00
4.000000000000000000e+00    7.528381409737922025e-02    8.931150482840309948e-03    7.500000000000000000e+01    4.299999999999999822e+00
5.000000000000000000e+00    4.415431630129118545e-02    2.944632163914397659e-03    1.000000000000000000e+02    5.400000000000000355e+00
6.000000000000000000e+00    2.686574672589645690e-02    1.065419969166739441e-03    1.250000000000000000e+02    6.500000000000000000e+00
7.000000000000000000e+00    1.651179834798183893e-02    3.953843566282402660e-04    1.500000000000000000e+02    7.599999999999999645e+00
8.000000000000000000e+00    1.033369892278778596e-02    1.532089411201374154e-04    1.750000000000000000e+02    8.699999999999999289e+00
9.000000000000000000e+00    6.393711016920766710e-03    5.798737269663115800e-05    2.000000000000000000e+02    9.800000000000000711e+00
1.000000000000000000e+01    3.930381614269349948e-03    2.178658466899759114e-05    2.250000000000000000e+02    1.090000000000000036e+01
1.100000000000000000e+01    2.440464357259305300e-03    8.346257776094729802e-06    2.500000000000000000e+02    1.200000000000000000e+01
1.200000000000000000e+01    1.522258244689165055e-03    3.234661654609116374e-06    2.750000000000000000e+02    1.309999999999999964e+01
1.300000000000000000e+01    9.474389516577573630e-04    1.249594290138134880e-06    3.000000000000000000e+02    1.419999999999999929e+01
1.400000000000000000e+01    5.904308207034797548e-04    4.835870196247768394e-07    3.250000000000000000e+02    1.530000000000000071e+01
1.500000000000000000e+01    3.714256206523010263e-04    1.905043867218759880e-07    3.500000000000000000e+02    1.639999999999999858e+01
1.600000000000000000e+01    2.321073218395547410e-04    7.421753024604972941e-08    3.750000000000000000e+02    1.750000000000000000e+01
1.700000000000000000e+01    1.456367189125446610e-04    2.914190032176319485e-08    4.000000000000000000e+02    1.860000000000000142e+01
1.800000000000000000e+01    9.219256673978559540e-05    1.164498244604824182e-08    4.250000000000000000e+02    1.969999999999999929e+01
1.900000000000000000e+01    5.810180268952978508e-05    4.618704401708588644e-09    4.500000000000000000e+02    2.080000000000000071e+01
2.000000000000000000e+01    3.668713088763707607e-05    1.838463810400243222e-09    4.750000000000000000e+02    2.189999999999999858e+01
2.100000000000000000e+01    2.322186377057041320e-05    7.363424688157894211e-10    5.000000000000000000e+02    2.300000000000000000e+01
2.200000000000000000e+01    1.475798919463531660e-05    2.978680517642550388e-10    5.250000000000000000e+02    2.410000000000000142e+01
2.300000000000000000e+01    9.343114786093775461e-06    1.187433101391718000e-10    5.500000000000000000e+02    2.519999999999999929e+01
2.400000000000000000e+01    5.891296771747828520e-06    4.717549717376746359e-11    5.750000000000000000e+02    2.630000000000000071e+01
2.500000000000000000e+01    3.723783386146408703e-06    1.882007500126627201e-11    6.000000000000000000e+02    2.739999999999999858e+01
2.600000000000000000e+01    2.358587280182888580e-06    7.532063980120367939e-12    6.250000000000000000e+02    2.850000000000000000e+01
