iter    var_error    func_error    n_comm    n_grad
1.000000000000000000e+00    4.530424359066179685e-01    4.719193291409936042e-01    0.000000000000000000e+00    1.000000000000000000e+00
2.000000000000000000e+00    2.351725344918336180e-01    1.003280065741800203e-01    1.000000000000000000e+00    2.100000000000000089e+00
3.000000000000000000e+00    1.372672768830781043e-01    3.207247267887394782e-02    2.000000000000000000e+00    3.200000000000000178e+00
4.000000000000000000e+00    8.627454873626466680e-02    1.352422697146706682e-02    3.000000000000000000e+00    4.299999999999999822e+00
5.000000000000000000e+00    5.140620444695271490e-02    4.864237269465274301e-03    4.000000000000000000e+00    5.400000000000000355e+00
6.000000000000000000e+00    3.815942688591279774e-02    3.828374134887047552e-03    5.000000000000000000e+00    6.500000000000000000e+00
7.000000000000000000e+00    2.642659217667379934e-02    1.354453893160721201e-03    6.000000000000000000e+00    7.599999999999999645e+00
8.000000000000000000e+00    3.715505320306555781e-02    4.091475376237592096e-03    7.000000000000000000e+00    8.699999999999999289e+00
9.000000000000000000e+00    3.251183325583337919e-02    2.544706749573170338e-03    8.000000000000000000e+00    9.800000000000000711e+00
1.000000000000000000e+01    2.959990630330020314e-02    2.424604566651327765e-03    9.000000000000000000e+00    1.090000000000000036e+01
1.100000000000000000e+01    5.418453673974446549e-02    1.241114132400506290e-02    1.000000000000000000e+01    1.200000000000000000e+01
1.200000000000000000e+01    3.364217865977484762e-02    2.229595366162774595e-03    1.100000000000000000e+01    1.309999999999999964e+01
1.300000000000000000e+01    5.391535226288249327e-02    8.363687773308123991e-03    1.200000000000000000e+01    1.419999999999999929e+01
1.400000000000000000e+01    3.572670397618600557e-02    3.241441950017563602e-03    1.300000000000000000e+01    1.530000000000000071e+01
1.500000000000000000e+01    5.220631321669157859e-02    7.184218992845102167e-03    1.400000000000000000e+01    1.639999999999999858e+01
1.600000000000000000e+01    5.215960471056092784e-02    6.752322374800613994e-03    1.500000000000000000e+01    1.750000000000000000e+01
1.700000000000000000e+01    7.199224496318189226e-02    1.295952521400541534e-02    1.600000000000000000e+01    1.860000000000000142e+01
1.800000000000000000e+01    8.779131595822366185e-02    3.943521712859499040e-02    1.700000000000000000e+01    1.969999999999999929e+01
1.900000000000000000e+01    6.874054431247143826e-02    1.241439100199823349e-02    1.800000000000000000e+01    2.080000000000000071e+01
2.000000000000000000e+01    9.762934365777169166e-02    4.176801032783657164e-02    1.900000000000000000e+01    2.189999999999999858e+01
2.100000000000000000e+01    5.946666141560826707e-02    8.622945713995534486e-03    2.000000000000000000e+01    2.300000000000000000e+01
2.200000000000000000e+01    1.187119589695139615e-01    4.027596614780359213e-02    2.100000000000000000e+01    2.410000000000000142e+01
2.300000000000000000e+01    8.642649539758268107e-02    1.751893021266735101e-02    2.200000000000000000e+01    2.519999999999999929e+01
2.400000000000000000e+01    1.266242095513941124e-01    5.508494695128175744e-02    2.300000000000000000e+01    2.630000000000000071e+01
2.500000000000000000e+01    9.898573137250421539e-02    3.256659858976162364e-02    2.400000000000000000e+01    2.739999999999999858e+01
2.600000000000000000e+01    1.204413302595204599e-01    6.275992288528088603e-02    2.500000000000000000e+01    2.850000000000000000e+01
2.700000000000000000e+01    9.209093430300470395e-02    3.760566347308715029e-02    2.600000000000000000e+01    2.960000000000000142e+01
2.800000000000000000e+01    1.195673778674913312e-01    4.747008468629081157e-02    2.700000000000000000e+01    3.069999999999999929e+01
2.900000000000000000e+01    1.762538125921556398e-01    1.113746411223593274e-01    2.800000000000000000e+01    3.180000000000000071e+01
3.000000000000000000e+01    1.400718008587246988e-01    5.269180151320951300e-02    2.900000000000000000e+01    3.289999999999999858e+01
3.100000000000000000e+01    2.079286079430020806e-01    1.639777996827250228e-01    3.000000000000000000e+01    3.400000000000000000e+01
3.200000000000000000e+01    1.432082528114715370e-01    5.913226459552393954e-02    3.100000000000000000e+01    3.510000000000000142e+01
3.300000000000000000e+01    2.514174814881559028e-01    3.101082168909050085e-01    3.200000000000000000e+01    3.620000000000000284e+01
3.400000000000000000e+01    2.116571328931113882e-01    1.669534363420044354e-01    3.300000000000000000e+01    3.729999999999999716e+01
3.500000000000000000e+01    3.227096959570671109e-01    3.007268404929341887e-01    3.400000000000000000e+01    3.839999999999999858e+01
3.600000000000000000e+01    3.653478481575899717e-01    5.098053903479486948e-01    3.500000000000000000e+01    3.950000000000000000e+01
3.700000000000000000e+01    2.659296574696641269e-01    2.062743539840626861e-01    3.600000000000000000e+01    4.060000000000000142e+01
3.800000000000000000e+01    3.542954591670893216e-01    2.984421399789419782e-01    3.700000000000000000e+01    4.170000000000000284e+01
3.900000000000000000e+01    3.280288780462820575e-01    2.676369763426764692e-01    3.800000000000000000e+01    4.279999999999999716e+01
4.000000000000000000e+01    7.092396033447921910e-01    1.930758998743005384e+00    3.900000000000000000e+01    4.389999999999999858e+01
4.100000000000000000e+01    5.102813772860405050e-01    5.594641568880736049e-01    4.000000000000000000e+01    4.500000000000000000e+01
4.200000000000000000e+01    8.092118071681034808e-01    1.705884348329512745e+00    4.100000000000000000e+01    4.610000000000000142e+01
4.300000000000000000e+01    5.591673532090397636e-01    7.539998587906039385e-01    4.200000000000000000e+01    4.720000000000000284e+01
4.400000000000000000e+01    7.098367849318465428e-01    2.501412944588325971e+00    4.300000000000000000e+01    4.829999999999999716e+01
4.500000000000000000e+01    9.535143308477059820e-01    4.398913836913765252e+00    4.400000000000000000e+01    4.939999999999999858e+01
4.600000000000000000e+01    1.105234504891315694e+00    3.820791528536652937e+00    4.500000000000000000e+01    5.050000000000000000e+01
4.700000000000000000e+01    1.043741896721808393e+00    2.208163866133134867e+00    4.600000000000000000e+01    5.160000000000000142e+01
4.800000000000000000e+01    1.166748062522976692e+00    5.382290075719810218e+00    4.700000000000000000e+01    5.270000000000000284e+01
4.900000000000000000e+01    1.265098222416860319e+00    4.284805529020428772e+00    4.800000000000000000e+01    5.379999999999999716e+01
5.000000000000000000e+01    1.000045021538040979e+00    3.445211869371456626e+00    4.900000000000000000e+01    5.489999999999999858e+01
5.100000000000000000e+01    1.710621462369508405e+00    8.693353344256109949e+00    5.000000000000000000e+01    5.600000000000000000e+01
5.200000000000000000e+01    1.379246103844603777e+00    4.366221400567497746e+00    5.100000000000000000e+01    5.710000000000000142e+01
5.300000000000000000e+01    2.456326745672294365e+00    1.965481562581722130e+01    5.200000000000000000e+01    5.820000000000000284e+01
5.400000000000000000e+01    2.199513182705951309e+00    1.310772839347605156e+01    5.300000000000000000e+01    5.929999999999999716e+01
5.500000000000000000e+01    3.035771851317469405e+00    2.468932857233620837e+01    5.400000000000000000e+01    6.039999999999999858e+01
5.600000000000000000e+01    2.736443992692623617e+00    2.666497839712798879e+01    5.500000000000000000e+01    6.150000000000000000e+01
5.700000000000000000e+01    2.290728628563233116e+00    1.416039613696796629e+01    5.600000000000000000e+01    6.260000000000000142e+01
5.800000000000000000e+01    2.504812188989501642e+00    2.136312229230849979e+01    5.700000000000000000e+01    6.370000000000000284e+01
5.900000000000000000e+01    1.930486888906864484e+00    1.201376528094826668e+01    5.800000000000000000e+01    6.479999999999999716e+01
