iter    var_error    func_error    n_comm    n_grad
1.000000000000000000e+00    4.530424359066179685e-01    4.719193291409936042e-01    0.000000000000000000e+00    1.000000000000000000e+00
2.000000000000000000e+00    3.064052200218467248e-02    1.764820901473364333e-03    1.300000000000000000e+01    1.020000000000000000e+02
3.000000000000000000e+00    1.871920477976331612e-02    7.812366851658896676e-04    2.600000000000000000e+01    2.030000000000000000e+02
4.000000000000000000e+00    3.361259680663263288e-03    2.200704602050785388e-05    3.900000000000000000e+01    3.040000000000000000e+02
5.000000000000000000e+00    1.406223647132047016e-03    4.163612644834088544e-06    5.200000000000000000e+01    4.050000000000000000e+02
6.000000000000000000e+00    1.246891547575981708e-03    3.478292582684564189e-06    6.500000000000000000e+01    5.060000000000000000e+02
7.000000000000000000e+00    7.792594481944463197e-04    1.322863749592155620e-06    7.800000000000000000e+01    6.070000000000000000e+02
8.000000000000000000e+00    4.082301150808690282e-04    3.501006095232917441e-07    9.100000000000000000e+01    7.080000000000000000e+02
9.000000000000000000e+00    2.183910111023061574e-04    1.100770924563072133e-07    1.040000000000000000e+02    8.090000000000000000e+02
1.000000000000000000e+01    1.763831175664138610e-04    7.409072309981117213e-08    1.170000000000000000e+02    9.100000000000000000e+02
1.100000000000000000e+01    1.172573777002526308e-04    3.182168401140405838e-08    1.300000000000000000e+02    1.011000000000000000e+03
1.200000000000000000e+01    6.884004103304833591e-05    1.084326220569220443e-08    1.430000000000000000e+02    1.112000000000000000e+03
1.300000000000000000e+01    4.274843255752641653e-05    4.388561407301883528e-09    1.560000000000000000e+02    1.213000000000000000e+03
1.400000000000000000e+01    3.129124944335555418e-05    2.378644882748252363e-09    1.690000000000000000e+02    1.314000000000000000e+03
1.500000000000000000e+01    2.113085423419265870e-05    1.066714144164863656e-09    1.820000000000000000e+02    1.415000000000000000e+03
1.600000000000000000e+01    1.332678697108258179e-05    4.224625267538385710e-10    1.950000000000000000e+02    1.516000000000000000e+03
1.700000000000000000e+01    8.731337743795507890e-06    1.847416682117289042e-10    2.080000000000000000e+02    1.617000000000000000e+03
1.800000000000000000e+01    6.091665526761496320e-06    9.035534868359747895e-11    2.210000000000000000e+02    1.718000000000000000e+03
1.900000000000000000e+01    4.113204855351428247e-06    4.086075897546471826e-11    2.340000000000000000e+02    1.819000000000000000e+03
2.000000000000000000e+01    2.690138207741744721e-06    1.743581823984751284e-11    2.470000000000000000e+02    1.920000000000000000e+03
2.100000000000000000e+01    1.793633768127816383e-06    7.803076091195106745e-12    2.600000000000000000e+02    2.021000000000000000e+03
2.200000000000000000e+01    1.225865530358543636e-06    3.651643037750060289e-12    2.730000000000000000e+02    2.122000000000000000e+03
