iter    var_error    func_error    n_comm    n_grad
1.000000000000000000e+00    4.530424359066179685e-01    4.719193291409936042e-01    0.000000000000000000e+00    1.000000000000000000e+00
2.000000000000000000e+00    2.346453290592084573e-01    1.004598644921776140e-01    2.000000000000000000e+00    2.100000000000000089e+00
3.000000000000000000e+00    1.299058557691978588e-01    2.793973020951117173e-02    4.000000000000000000e+00    3.200000000000000178e+00
4.000000000000000000e+00    7.465847827702125350e-02    8.824169172614314965e-03    6.000000000000000000e+00    4.299999999999999822e+00
5.000000000000000000e+00    4.345593065028503094e-02    2.829399275990019270e-03    8.000000000000000000e+00    5.400000000000000355e+00
6.000000000000000000e+00    2.726624890034528778e-02    1.126108161735276227e-03    1.000000000000000000e+01    6.500000000000000000e+00
7.000000000000000000e+00    1.700793516170142142e-02    4.384208266221378933e-04    1.200000000000000000e+01    7.599999999999999645e+00
8.000000000000000000e+00    1.127191311494058455e-02    2.075155426012479168e-04    1.400000000000000000e+01    8.699999999999999289e+00
9.000000000000000000e+00    7.993270143955894316e-03    1.072280721338119417e-04    1.600000000000000000e+01    9.800000000000000711e+00
1.000000000000000000e+01    5.718309336812775132e-03    5.465790601680568290e-05    1.800000000000000000e+01    1.090000000000000036e+01
1.100000000000000000e+01    4.527117981054777120e-03    3.964046221869913352e-05    2.000000000000000000e+01    1.200000000000000000e+01
1.200000000000000000e+01    3.870060075976769400e-03    2.804163825263779507e-05    2.200000000000000000e+01    1.309999999999999964e+01
1.300000000000000000e+01    3.624444934789497648e-03    2.372504574396775746e-05    2.400000000000000000e+01    1.419999999999999929e+01
1.400000000000000000e+01    3.256203089571411968e-03    2.124118853444345408e-05    2.600000000000000000e+01    1.530000000000000071e+01
1.500000000000000000e+01    3.099901058071747890e-03    1.883330795388121084e-05    2.800000000000000000e+01    1.639999999999999858e+01
1.600000000000000000e+01    2.842462506429107444e-03    1.521170705795333988e-05    3.000000000000000000e+01    1.750000000000000000e+01
1.700000000000000000e+01    2.622359762472258396e-03    1.378185847724167562e-05    3.200000000000000000e+01    1.860000000000000142e+01
1.800000000000000000e+01    2.560831323450153772e-03    1.248739887962714058e-05    3.400000000000000000e+01    1.969999999999999929e+01
1.900000000000000000e+01    2.433467111032503859e-03    1.144959874903232029e-05    3.600000000000000000e+01    2.080000000000000071e+01
2.000000000000000000e+01    2.098790691244812375e-03    8.011057631744179840e-06    3.800000000000000000e+01    2.189999999999999858e+01
2.100000000000000000e+01    1.976842316722950740e-03    7.386742892801698146e-06    4.000000000000000000e+01    2.300000000000000000e+01
2.200000000000000000e+01    1.859676168969749428e-03    7.176796090656601783e-06    4.200000000000000000e+01    2.410000000000000142e+01
2.300000000000000000e+01    1.735650276209213310e-03    5.507350116854104702e-06    4.400000000000000000e+01    2.519999999999999929e+01
2.400000000000000000e+01    1.690293848441631669e-03    5.232404224870190138e-06    4.600000000000000000e+01    2.630000000000000071e+01
2.500000000000000000e+01    1.516670532276153402e-03    4.277830104758877866e-06    4.800000000000000000e+01    2.739999999999999858e+01
2.600000000000000000e+01    1.594398131562659547e-03    4.898066966254482133e-06    5.000000000000000000e+01    2.850000000000000000e+01
2.700000000000000000e+01    1.511510249720758592e-03    4.382834232386698781e-06    5.200000000000000000e+01    2.960000000000000142e+01
2.800000000000000000e+01    1.503456577830327443e-03    4.487256944315748359e-06    5.400000000000000000e+01    3.069999999999999929e+01
2.900000000000000000e+01    1.491317903362073547e-03    4.320287074253802698e-06    5.600000000000000000e+01    3.180000000000000071e+01
3.000000000000000000e+01    1.388354931202468064e-03    3.785020461088840811e-06    5.800000000000000000e+01    3.289999999999999858e+01
3.100000000000000000e+01    1.291930107405951916e-03    3.312112004862686904e-06    6.000000000000000000e+01    3.400000000000000000e+01
3.200000000000000000e+01    1.191170567835424807e-03    2.993806854360180553e-06    6.200000000000000000e+01    3.510000000000000142e+01
3.300000000000000000e+01    1.135780213056212726e-03    2.799345013397771488e-06    6.400000000000000000e+01    3.620000000000000284e+01
3.400000000000000000e+01    1.068986319768929719e-03    2.307840876409500407e-06    6.600000000000000000e+01    3.729999999999999716e+01
3.500000000000000000e+01    1.039509844657740762e-03    2.268075576134539177e-06    6.800000000000000000e+01    3.839999999999999858e+01
